t (ms);Axis_1 [1] Default\P-Parameter\P-0-0038 Torque-generating current, command value(A eff);Axis_1 [1] Default\P-Parameter\P-0-0039 Flux-generating current, command value(A eff);Axis_1 [1] Default\P-Parameter\P-0-0043 Torque-generating current, actual value(A eff);Axis_1 [1] Default\P-Parameter\P-0-0044 Flux-generating current, actual value(A eff)
2745,5;0,141;0;0,136;0;
2746;0,155;0;0,167;0,025;
2746,5;0,162;0;0,146;-0,01;
2747;0,151;0;0,157;0,002;
2747,5;0,184;0;0,128;0;
2748;0,164;0;0,157;0,013;
2748,5;0,164;0;0,152;-0,001;
2749;0,143;0;0,167;-0,004;
2749,5;0,151;0;0,146;0,017;
2750;0,14;0;0,212;0,011;
2750,5;0,149;0;0,139;-0,008;
2751;0,153;0;0,15;-0,013;
2751,5;0,183;0;0,136;-0,02;
2752;0,154;0;0,191;0,019;
2752,5;0,117;0;0,124;0,024;
2753;0,198;0;0,18;0,021;
2753,5;0,154;0;0,149;0,014;
2754;0,167;0;0,125;-0,015;
2754,5;0,135;0;0,15;0,012;
2755;0,19;0;0,143;0,002;
2755,5;0,192;0;0,128;-0,013;
2756;0,14;0;0,149;0,022;
2756,5;0,146;0;0,135;0,023;
2757;0,19;0;0,158;0,012;
2757,5;0,16;0;0,189;0,006;
2758;0,139;0;0,134;-0,007;
2758,5;0,151;0;0,142;-0,01;
2759;0,172;0;0,145;-0,016;
2759,5;0,164;0;0,171;-0,008;
2760;0,149;0;0,125;-0,005;
2760,5;0,143;0;0,153;0,008;
2761;0,179;0;0,179;-0,005;
2761,5;0,161;0;0,165;0,002;
2762;0,11;0;0,139;0,016;
2762,5;0,151;0;0,148;0,002;
2763;0,187;0;0,187;0,004;
2763,5;0,145;0;0,147;0,022;
2764;0,141;0;0,131;0,02;
2764,5;0,151;0;0,178;0,006;
2765;0,149;0;0,175;0,018;
2765,5;0,143;0;0,146;0,02;
2766;0,146;0;0,166;-0,007;
2766,5;0,151;0;0,152;-0,01;
2767;0,175;0;0,165;-0,022;
2767,5;0,163;0;0,144;0,002;
2768;0,149;0;0,167;0;
2768,5;0,166;0;0,147;0,004;
2769;0,185;0;0,144;0,011;
2769,5;0,164;0;0,163;-0,005;
2770;0,158;0;0,137;-0,012;
2770,5;0,141;0;0,136;0,011;
2771;0,162;0;0,158;-0,01;
2771,5;0,169;0;0,189;0,001;
2772;0,13;0;0,153;0,009;
2772,5;0,167;0;0,135;0,018;
2773;0,173;0;0,143;-0,006;
2773,5;0,169;0;0,165;0,016;
2774;0,146;0;0,135;-0,018;
2774,5;0,137;0;0,175;-0,007;
2775;0,137;0;0,137;0,013;
2775,5;0,172;0;0,152;0,018;
2776;0,175;0;0,186;0,019;
2776,5;0,129;0;0,155;0,015;
2777;0,129;0;0,133;-0,002;
2777,5;0,146;0;0,162;-0,01;
2778;0,16;0;0,198;-0,004;
2778,5;0,133;0;0,165;-0,019;
2779;0,163;0;0,147;0,009;
2779,5;0,169;0;0,152;0;
2780;0,175;0;0,158;0,004;
2780,5;0,132;0;0,147;0,006;
2781;0,17;0;0,122;-0,01;
2781,5;0,178;0;0,168;-0,001;
2782;0,134;0;0,15;-0,008;
2782,5;0,171;0;0,119;-0,002;
2783;0,174;0;0,191;0,018;
2783,5;0,157;0;0,145;0,001;
2784;0,126;0;0,141;0,008;
2784,5;0,178;0;0,191;0,002;
2785;0,167;0;0,13;-0,017;
2785,5;0,146;0;0,167;0,008;
2786;0,149;0;0,158;-0,012;
2786,5;0,157;0;0,142;-0,005;
2787;0,142;0;0,176;-0,004;
2787,5;0,181;0;0,151;-0,009;
2788;0,173;0;0,134;-0,01;
2788,5;0,182;0;0,123;0,009;
2789;0,176;0;0,137;-0,018;
2789,5;0,167;0;0,153;-0,028;
2790;0,155;0;0,142;-0,015;
2790,5;0,14;0;0,166;-0,004;
2791;0,188;0;0,143;0,001;
2791,5;0,138;0;0,179;0,01;
2792;0,121;0;0,139;-0,02;
2792,5;0,166;0;0,169;0;
2793;0,18;0;0,166;0,006;
2793,5;0,123;0;0,136;0,01;
2794;0,146;0;0,163;0;
2794,5;0,172;0;0,147;0,006;
2795;0,164;0;0,147;0,001;
2795,5;0,143;0;0,16;-0,005;
2796;0,167;0;0,156;0,006;
2796,5;0,186;0;0,152;-0,013;
2797;0,137;0;0,131;-0,012;
2797,5;0,174;0;0,153;-0,022;
2798;0,173;0;0,129;-0,011;
2798,5;0,139;0;0,179;-0,002;
2799;0,184;0;0,13;0;
2799,5;0,158;0;0,196;0,007;
2800;0,086;0;0,162;0,001;
2800,5;0,172;0;0,188;0,01;
2801;0,156;0;0,14;-0,001;
2801,5;0,143;0;0,15;-0,01;
2802;0,159;0;0,152;0,014;
2802,5;0,144;0;0,192;0,019;
2803;0,159;0;0,114;0,016;
2803,5;0,171;0;0,18;0,017;
2804;0,142;0;0,17;0,013;
2804,5;0,144;0;0,136;-0,008;
2805;0,18;0;0,171;-0,001;
2805,5;0,146;0;0,164;0,008;
2806;0,102;0;0,166;-0,006;
2806,5;0,145;0;0,161;0,022;
2807;0,187;0;0,226;0,009;
2807,5;0,114;0;0,138;0,01;
2808;0,159;0;0,141;-0,012;
2808,5;0,192;0;0,146;-0,033;
2809;0,158;0;0,175;-0,012;
2809,5;0,115;0;0,154;0,015;
2810;0,176;0;0,149;0,006;
2810,5;0,188;0;0,163;-0,002;
2811;0,138;0;0,148;-0,014;
2811,5;0,167;0;0,146;-0,004;
2812;0,142;0;0,142;-0,013;
2812,5;0,205;0;0,174;-0,012;
2813;0,145;0;0,147;-0,011;
2813,5;0,143;0;0,157;-0,013;
2814;0,153;0;0,171;0,012;
2814,5;0,15;0;0,172;0,002;
2815;0,143;0;0,15;0,01;
2815,5;0,154;0;0,141;-0,006;
2816;0,155;0;0,147;0,009;
2816,5;0,166;0;0,177;0;
2817;0,145;0;0,153;-0,001;
2817,5;0,158;0;0,118;-0,008;
2818;0,172;0;0,15;0,005;
2818,5;0,199;0;0,154;-0,005;
2819;0,13;0;0,145;-0,004;
2819,5;0,153;0;0,136;-0,011;
2820;0,165;0;0,172;0,007;
2820,5;0,123;0;0,176;-0,007;
2821;0,126;0;0,142;-0,024;
2821,5;0,167;0;0,152;-0,019;
2822;0,121;0;0,187;0,004;
2822,5;0,164;0;0,161;0,015;
2823;0,177;0;0,18;0,02;
2823,5;0,137;0;0,139;0,002;
2824;0,135;0;0,142;-0,019;
2824,5;0,186;0;0,175;0;
2825;0,134;0;0,156;0,005;
2825,5;0,152;0;0,171;-0,005;
2826;0,15;0;0,145;-0,001;
2826,5;0,186;0;0,146;0,013;
2827;0,152;0;0,152;-0,009;
2827,5;0,149;0;0,139;-0,011;
2828;0,185;0;0,163;-0,015;
2828,5;0,129;0;0,142;-0,004;
2829;0,164;0;0,179;0,008;
2829,5;0,124;0;0,155;-0,019;
2830;0,163;0;0,149;0,014;
2830,5;0,149;0;0,168;-0,002;
2831;0,157;0;0,147;0,014;
2831,5;0,165;0;0,163;-0,003;
2832;0,142;0;0,127;0,004;
2832,5;0,178;0;0,155;0,023;
2833;0,138;0;0,147;0,002;
2833,5;0,179;0;0,176;-0,003;
2834;0,12;0;0,164;-0,014;
2834,5;0,166;0;0,146;-0,02;
2835;0,144;0;0,166;0,012;
2835,5;0,165;0;0,15;0,011;
2836;0,135;0;0,143;-0,006;
2836,5;0,163;0;0,172;-0,012;
2837;0,152;0;0,152;-0,03;
2837,5;0,153;0;0,162;0,01;
2838;0,158;0;0,124;-0,007;
2838,5;0,176;0;0,188;-0,008;
2839;0,13;0;0,124;-0,017;
2839,5;0,16;0;0,119;-0,009;
2840;0,175;0;0,162;0,014;
2840,5;0,187;0;0,127;0,004;
2841;0,163;0;0,133;0,007;
2841,5;0,126;0;0,15;0,011;
2842;0,202;0;0,158;-0,006;
2842,5;0,16;0;0,149;0,016;
2843;0,132;0;0,144;-0,009;
2843,5;0,188;0;0,189;-0,006;
2844;0,16;0;0,138;-0,007;
2844,5;0,175;0;0,131;-0,008;
2845;0,152;0;0,181;-0,007;
2845,5;0,166;0;0,144;0,002;
2846;0,164;0;0,174;0;
2846,5;0,139;0;0,128;0;
2847;0,167;0;0,137;-0,006;
2847,5;0,168;0;0,185;0,025;
2848;0,151;0;0,143;0,005;
2848,5;0,113;0;0,159;-0,011;
2849;0,165;0;0,17;-0,003;
2849,5;0,157;0;0,231;0,011;
2850;0,097;0;0,117;0,025;
2850,5;0,178;0;0,124;0,019;
2851;0,202;0;0,206;0,005;
2851,5;0,113;0;0,159;0,009;
2852;0,147;0;0,126;-0,004;
2852,5;0,187;0;0,168;0,019;
2853;0,16;0;0,146;-0,002;
2853,5;0,126;0;0,166;-0,001;
2854;0,166;0;0,118;0;
2854,5;0,21;0;0,156;0,024;
2855;0,125;0;0,156;0,007;
2855,5;0,156;0;0,133;0,039;
2856;0,183;0;0,161;0,011;
2856,5;0,148;0;0,216;0,003;
2857;0,118;0;0,145;-0,003;
2857,5;0,159;0;0,135;0,013;
2858;0,21;0;0,171;0,002;
2858,5;0,119;0;0,175;-0,004;
2859;0,124;0;0,123;0,02;
2859,5;0,19;0;0,163;-0,015;
2860;0,179;0;0,176;-0,008;
2860,5;0,127;0;0,13;0,005;
2861;0,182;0;0,138;0;
2861,5;0,18;0;0,158;-0,009;
2862;0,148;0;0,177;-0,012;
2862,5;0,108;0;0,144;0;
2863;0,18;0;0,152;-0,002;
2863,5;0,164;0;0,206;0,011;
2864;0,092;0;0,163;-0,001;
2864,5;0,183;0;0,123;0;
2865;0,158;0;0,176;0,016;
2865,5;0,151;0;0,141;0,015;
2866;0,15;0;0,155;-0,004;
2866,5;0,183;0;0,137;0,003;
2867;0,152;0;0,157;0,017;
2867,5;0,156;0;0,159;-0,001;
2868;0,155;0;0,149;0;
2868,5;0,145;0;0,163;0,023;
2869;0,159;0;0,173;-0,001;
2869,5;0,178;0;0,149;-0,013;
2870;0,149;0;0,145;0,005;
2870,5;0,173;0;0,135;0,013;
2871;0,162;0;0,16;-0,005;
2871,5;0,151;0;0,146;0,005;
2872;0,14;0;0,157;0,01;
2872,5;0,168;0;0,141;0,008;
2873;0,147;0;0,158;-0,003;
2873,5;0,157;0;0,142;0,003;
2874;0,163;0;0,144;0,013;
2874,5;0,187;0;0,156;0,002;
2875;0,149;0;0,164;0,014;
2875,5;0,136;0;0,141;0,01;
2876;0,161;0;0,166;0,004;
2876,5;0,148;0;0,154;0,01;
2877;0,175;0;0,183;0,018;
2877,5;0,141;0;0,154;-0,004;
2878;0,139;0;0,18;0,006;
2878,5;0,149;0;0,165;0,002;
2879;0,176;0;0,157;0,011;
2879,5;0,157;0;0,156;-0,009;
2880;0,151;0;0,165;-0,015;
2880,5;0,139;0;0,138;-0,001;
2881;0,171;0;0,184;0,021;
2881,5;0,142;0;0,186;0;
2882;0,176;0;0,149;0;
2882,5;0,144;0;0,145;0,008;
2883;0,179;0;0,153;0,01;
2883,5;0,151;0;0,152;-0,009;
2884;0,15;0;0,167;0,015;
2884,5;0,145;0;0,16;0,008;
2885;0,164;0;0,133;-0,004;
2885,5;0,179;0;0,153;0,003;
2886;0,167;0;0,161;-0,011;
2886,5;0,136;0;0,146;-0,003;
2887;0,176;0;0,141;0,029;
2887,5;0,177;0;0,143;0,013;
2888;0,16;0;0,153;0,004;
2888,5;0,18;0;0,118;0,001;
2889;0,132;0;0,155;-0,016;
2889,5;0,17;0;0,153;0,028;
2890;0,139;0;0,189;0,011;
2890,5;0,148;0;0,157;-0,011;
2891;0,167;0;0,157;0,01;
2891,5;0,175;0;0,139;-0,002;
2892;0,137;0;0,127;-0,016;
2892,5;0,127;0;0,202;-0,013;
2893;0,139;0;0,153;-0,004;
2893,5;0,153;0;0,146;0,016;
2894;0,158;0;0,155;0,014;
2894,5;0,125;0;0,167;-0,002;
2895;0,169;0;0,154;-0,024;
2895,5;0,17;0;0,146;-0,011;
2896;0,152;0;0,144;-0,02;
2896,5;0,174;0;0,156;0,004;
2897;0,158;0;0,179;-0,003;
2897,5;0,158;0;0,127;0,001;
2898;0,17;0;0,141;-0,014;
2898,5;0,139;0;0,156;-0,031;
2899;0,16;0;0,149;-0,026;
2899,5;0,133;0;0,183;0,01;
2900;0,163;0;0,14;0,027;
2900,5;0,16;0;0,157;-0,012;
2901;0,12;0;0,155;-0,001;
2901,5;0,173;0;0,165;-0,013;
2902;0,184;0;0,137;-0,005;
2902,5;0,184;0;0,126;0,004;
2903;0,157;0;0,152;0,005;
2903,5;0,12;0;0,157;0;
2904;0,176;0;0,166;-0,008;
2904,5;0,129;0;0,181;-0,023;
2905;0,152;0;0,135;0,02;
2905,5;0,182;0;0,137;0,005;
2906;0,143;0;0,158;0,007;
2906,5;0,162;0;0,171;0,008;
2907;0,128;0;0,161;0;
2907,5;0,17;0;0,151;0,015;
2908;0,173;0;0,162;0,008;
2908,5;0,161;0;0,149;0;
2909;0,154;0;0,132;0,012;
2909,5;0,145;0;0,141;-0,002;
2910;0,204;0;0,148;0,019;
2910,5;0,109;0;0,157;-0,011;
2911;0,166;0;0,131;0,022;
2911,5;0,198;0;0,187;-0,009;
2912;0,158;0;0,153;-0,017;
2912,5;0,123;0;0,113;-0,009;
2913;0,176;0;0,149;0,002;
2913,5;0,18;0;0,14;0,008;
2914;0,161;0;0,174;0,004;
2914,5;0,135;0;0,163;0,02;
2915;0,129;0;0,131;-0,006;
2915,5;0,23;0;0,166;-0,016;
2916;0,142;0;0,134;-0,011;
2916,5;0,145;0;0,121;-0,01;
2917;0,225;0;0,125;-0,001;
2917,5;0,169;0;0,171;0,008;
2918;0,127;0;0,108;0,011;
2918,5;0,197;0;0,121;-0,011;
2919;0,17;0;0,186;-0,005;
2919,5;0,132;0;0,157;0,016;
2920;0,169;0;0,159;-0,012;
2920,5;0,179;0;0,125;0,012;
2921;0,165;0;0,187;0,009;
2921,5;0,146;0;0,138;0,021;
2922;0,172;0;0,134;0,001;
2922,5;0,176;0;0,15;-0,003;
2923;0,146;0;0,17;0,011;
2923,5;0,136;0;0,161;0,01;
2924;0,18;0;0,165;-0,005;
2924,5;0,161;0;0,123;0,002;
2925;0,182;0;0,166;0;
2925,5;0,134;0;0,149;-0,002;
2926;0,177;0;0,131;-0,003;
2926,5;0,169;0;0,179;0,008;
2927;0,145;0;0,149;0,009;
2927,5;0,159;0;0,157;0,006;
2928;0,156;0;0,153;-0,011;
2928,5;0,183;0;0,14;-0,007;
2929;0,153;0;0,146;0;
2929,5;0,13;0;0,179;-0,014;
2930;0,173;0;0,155;0,002;
2930,5;0,137;0;0,175;0,014;
2931;0,162;0;0,151;0,002;
2931,5;0,126;0;0,173;0,007;
2932;0,188;0;0,168;0,004;
2932,5;0,141;0;0,146;-0,005;
2933;0,148;0;0,147;0,01;
2933,5;0,173;0;0,176;-0,013;
2934;0,163;0;0,13;0,002;
2934,5;0,168;0;0,152;0;
2935;0,168;0;0,142;0,006;
2935,5;0,137;0;0,141;-0,033;
2936;0,164;0;0,157;0;
2936,5;0,194;0;0,153;0,022;
2937;0,139;0;0,139;0,008;
2937,5;0,189;0;0,163;-0,013;
2938;0,138;0;0,173;-0,008;
2938,5;0,148;0;0,135;0,004;
2939;0,181;0;0,167;0;
2939,5;0,145;0;0,158;-0,008;
2940;0,172;0;0,134;-0,001;
2940,5;0,191;0;0,135;-0,019;
2941;0,166;0;0,161;0,007;
2941,5;0,12;0;0,132;-0,008;
2942;0,154;0;0,175;0,003;
2942,5;0,145;0;0,166;-0,018;
2943;0,169;0;0,158;-0,008;
2943,5;0,156;0;0,145;-0,002;
2944;0,163;0;0,158;0,006;
2944,5;0,125;0;0,156;0,004;
2945;0,139;0;0,161;-0,013;
2945,5;0,167;0;0,172;0,009;
2946;0,141;0;0,138;0,004;
2946,5;0,141;0;0,163;-0,002;
2947;0,113;0;0,156;0,004;
2947,5;0,177;0;0,168;0,027;
2948;0,176;0;0,168;-0,016;
2948,5;0,122;0;0,136;-0,002;
2949;0,152;0;0,137;0;
2949,5;0,204;0;0,184;0,025;
2950;0,124;0;0,152;-0,006;
2950,5;0,176;0;0,148;0,025;
2951;0,166;0;0,156;-0,006;
2951,5;0,163;0;0,136;0,004;
2952;0,158;0;0,15;-0,018;
2952,5;0,171;0;0,162;-0,007;
2953;0,149;0;0,164;0,015;
2953,5;0,162;0;0,128;0,014;
2954;0,155;0;0,175;-0,005;
2954,5;0,149;0;0,194;0,017;
2955;0,134;0;0,146;0,017;
2955,5;0,117;0;0,165;0,003;
2956;0,185;0;0,177;0,015;
2956,5;0,161;0;0,168;0,023;
2957;0,151;0;0,157;0,007;
2957,5;0,17;0;0,155;0,008;
2958;0,16;0;0,156;0,003;
2958,5;0,161;0;0,136;-0,011;
2959;0,141;0;0,157;0,004;
2959,5;0,138;0;0,168;0,013;
2960;0,163;0;0,176;0,019;
2960,5;0,135;0;0,165;-0,008;
2961;0,137;0;0,165;-0,004;
2961,5;0,187;0;0,136;-0,019;
2962;0,137;0;0,191;-0,014;
2962,5;0,144;0;0,133;-0,013;
2963;0,149;0;0,157;0;
2963,5;0,167;0;0,147;0,01;
2964;0,16;0;0,164;-0,01;
2964,5;0,163;0;0,143;0,03;
2965;0,127;0;0,174;0,011;
2965,5;0,121;0;0,157;0,017;
2966;0,163;0;0,176;-0,007;
2966,5;0,156;0;0,155;-0,005;
2967;0,154;0;0,162;0,045;
2967,5;0,137;0;0,155;-0,009;
2968;0,182;0;0,167;-0,008;
2968,5;0,161;0;0,143;0,002;
2969;0,153;0;0,147;0,011;
2969,5;0,155;0;0,147;0,028;
2970;0,163;0;0,16;0;
2970,5;0,13;0;0,158;0,003;
2971;0,164;0;0,145;0,003;
2971,5;0,156;0;0,177;-0,012;
2972;0,133;0;0,15;-0,001;
2972,5;0,193;0;0,164;0,012;
2973;0,15;0;0,144;-0,022;
2973,5;0,158;0;0,137;-0,004;
2974;0,176;0;0,146;0,013;
2974,5;0,156;0;0,153;0,002;
2975;0,152;0;0,146;-0,002;
2975,5;0,159;0;0,165;0;
2976;0,144;0;0,193;0,009;
2976,5;0,106;0;0,149;0,023;
2977;0,155;0;0,162;0,017;
2977,5;0,133;0;0,225;0,006;
2978;0,138;0;0,168;0,017;
2978,5;0,137;0;0,164;0,021;
2979;0,158;0;0,189;-0,002;
2979,5;0,136;0;0,154;0,028;
2980;0,152;0;0,127;-0,007;
2980,5;0,196;0;0,17;0;
2981;0,127;0;0,138;0,005;
2981,5;0,19;0;0,127;-0,001;
2982;0,143;0;0,197;0,006;
2982,5;0,119;0;0,157;0;
2983;0,204;0;0,159;0,015;
2983,5;0,153;0;0,175;0,001;
2984;0,121;0;0,152;-0,019;
2984,5;0,146;0;0,167;0;
2985;0,154;0;0,167;0,013;
2985,5;0,175;0;0,167;0,009;
2986;0,163;0;0,155;0,015;
2986,5;0,162;0;0,133;-0,025;
2987;0,166;0;0,18;0,003;
2987,5;0,131;0;0,158;0,004;
2988;0,149;0;0,145;-0,006;
2988,5;0,181;0;0,163;-0,012;
2989;0,13;0;0,178;-0,017;
2989,5;0,123;0;0,142;0,005;
2990;0,19;0;0,164;-0,02;
2990,5;0,169;0;0,141;-0,003;
2991;0,139;0;0,13;0,013;
2991,5;0,158;0;0,164;0,008;
2992;0,178;0;0,174;-0,012;
2992,5;0,128;0;0,15;-0,002;
2993;0,149;0;0,154;-0,003;
2993,5;0,191;0;0,148;-0,002;
2994;0,142;0;0,135;-0,009;
2994,5;0,172;0;0,158;0;
2995;0,132;0;0,167;-0,01;
2995,5;0,123;0;0,164;0,004;
2996;0,169;0;0,147;0,006;
2996,5;0,164;0;0,194;0,01;
2997;0,135;0;0,146;-0,015;
2997,5;0,128;0;0,149;-0,003;
2998;0,191;0;0,187;0;
2998,5;0,178;0;0,162;0,002;
2999;0,135;0;0,127;0,004;
2999,5;0,159;0;0,14;-0,011;
3000;0,141;0;0,178;-0,009;
3000,5;0,17;0;0,15;-0,001;
3001;0,15;0;0,149;-0,012;
3001,5;0,153;0;0,152;-0,003;
3002;0,186;0;0,157;-0,024;
3002,5;0,095;0;0,148;0,012;
3003;0,184;0;0,155;0,002;
3003,5;0,15;0;0,147;0,008;
3004;0,158;0;0,148;0,004;
3004,5;0,129;0;0,178;0,009;
3005;0,144;0;0,143;0,007;
3005,5;0,191;0;0,201;0,011;
3006;0,138;0;0,164;0,02;
3006,5;0,149;0;0,119;0,019;
3007;0,163;0;0,172;0,035;
3007,5;0,168;0;0,191;-0,006;
3008;0,115;0;0,153;0,005;
3008,5;0,18;0;0,137;-0,007;
3009;0,164;0;0,142;0,009;
3009,5;0,174;0;0,183;-0,005;
3010;0,116;0;0,129;0,004;
3010,5;0,144;0;0,159;0,004;
3011;0,143;0;0,193;0,023;
3011,5;0,151;0;0,177;0,016;
3012;0,128;0;0,144;0,011;
3012,5;0,186;0;0,132;-0,011;
3013;0,182;0;0,163;0,002;
3013,5;0,127;0;0,124;-0,004;
3014;0,163;0;0,145;-0,021;
3014,5;0,156;0;0,179;0,031;
3015;0,152;0;0,155;0,006;
3015,5;0,159;0;0,171;0;
3016;0,115;0;0,162;-0,001;
3016,5;0,175;0;0,125;-0,002;
3017;0,128;0;0,153;-0,003;
3017,5;0,161;0;0,206;-0,016;
3018;0,116;0;0,163;0;
3018,5;0,18;0;0,126;0,008;
3019;0,176;0;0,164;-0,013;
3019,5;0,153;0;0,17;-0,001;
3020;0,129;0;0,122;-0,001;
3020,5;0,197;0;0,153;0,01;
3021;0,153;0;0,155;-0,002;
3021,5;0,157;0;0,163;-0,001;
3022;0,149;0;0,132;-0,02;
3022,5;0,18;0;0,136;-0,019;
3023;0,163;0;0,172;0;
3023,5;0,141;0;0,135;0,01;
3024;0,196;0;0,151;-0,013;
3024,5;0,151;0;0,169;-0,007;
3025;0,142;0;0,133;0;
3025,5;0,153;0;0,169;0,019;
3026;0,17;0;0,169;0,003;
3026,5;0,118;0;0,192;0,009;
3027;0,136;0;0,124;0,009;
3027,5;0,179;0;0,218;0,008;
3028;0,125;0;0,161;-0,005;
3028,5;0,145;0;0,119;-0,002;
3029;0,183;0;0,199;0,006;
3029,5;0,124;0;0,16;0,023;
3030;0,163;0;0,136;0,011;
3030,5;0,167;0;0,196;0,013;
3031;0,164;0;0,094;-0,016;
3031,5;0,18;0;0,179;-0,019;
3032;0,151;0;0,14;0,001;
3032,5;0,152;0;0,144;0,013;
3033;0,15;0;0,149;0,01;
3033,5;0,178;0;0,156;0,01;
3034;0,145;0;0,155;0,011;
3034,5;0,153;0;0,146;0,013;
3035;0,185;0;0,13;0;
3035,5;0,167;0;0,172;0,012;
3036;0,138;0;0,139;-0,005;
3036,5;0,141;0;0,157;0,004;
3037;0,149;0;0,172;-0,013;
3037,5;0,152;0;0,17;0,018;
3038;0,137;0;0,149;-0,001;
3038,5;0,151;0;0,153;-0,009;
3039;0,176;0;0,203;0,002;
3039,5;0,125;0;0,117;-0,006;
3040;0,201;0;0,132;-0,015;
3040,5;0,151;0;0,18;-0,005;
3041;0,156;0;0,139;-0,007;
3041,5;0,116;0;0,141;0,016;
3042;0,213;0;0,173;0,031;
3042,5;0,115;0;0,15;0;
3043;0,144;0;0,159;-0,014;
3043,5;0,152;0;0,148;0,001;
3044;0,158;0;0,174;-0,009;
3044,5;0,117;0;0,162;0,013;
3045;0,178;0;0,149;-0,001;
3045,5;0,137;0;0,153;0,008;
3046;0,152;0;0,161;-0,006;
3046,5;0,152;0;0,139;0,023;
3047;0,182;0;0,151;0;
3047,5;0,151;0;0,166;0;
3048;0,151;0;0,122;-0,01;
3048,5;0,175;0;0,163;0,007;
3049;0,165;0;0,16;-0,013;
3049,5;0,123;0;0,152;0,008;
3050;0,131;0;0,157;0,007;
3050,5;0,156;0;0,171;-0,015;
3051;0,099;0;0,17;-0,018;
3051,5;0,142;0;0,195;0,001;
3052;0,176;0;0,178;0,012;
3052,5;0,12;0;0,168;-0,002;
3053;0,142;0;0,131;-0,018;
3053,5;0,159;0;0,212;-0,017;
3054;0,149;0;0,142;0;
3054,5;0,114;0;0,136;-0,009;
3055;0,187;0;0,182;-0,009;
3055,5;0,117;0;0,162;0;
3056;0,163;0;0,126;0,014;
3056,5;0,137;0;0,199;0,04;
3057;0,138;0;0,178;0,005;
3057,5;0,139;0;0,155;0,001;
3058;0,153;0;0,152;0,008;
3058,5;0,157;0;0,209;-0,005;
3059;0,118;0;0,157;0,002;
3059,5;0,148;0;0,149;-0,002;
3060;0,184;0;0,16;0;
3060,5;0,178;0;0,161;0,016;
3061;0,12;0;0,124;-0,01;
3061,5;0,16;0;0,174;-0,007;
3062;0,131;0;0,167;0,011;
3062,5;0,163;0;0,168;0,02;
3063;0,139;0;0,154;0,014;
3063,5;0,168;0;0,141;0,002;
3064;0,147;0;0,186;0,017;
3064,5;0,148;0;0,138;0,002;
3065;0,145;0;0,162;0,007;
3065,5;0,145;0;0,167;-0,014;
3066;0,16;0;0,177;0,004;
3066,5;0,164;0;0,178;0,012;
3067;0,129;0;0,16;-0,014;
3067,5;0,162;0;0,157;0,006;
3068;0,159;0;0,164;-0,01;
3068,5;0,17;0;0,134;0;
3069;0,163;0;0,173;0,01;
3069,5;0,122;0;0,152;-0,004;
3070;0,14;0;0,135;-0,005;
3070,5;0,19;0;0,175;0,009;
3071;0,152;0;0,132;-0,024;
3071,5;0,149;0;0,15;-0,001;
3072;0,158;0;0,153;0,006;
3072,5;0,163;0;0,181;0,011;
3073;0,128;0;0,134;-0,001;
3073,5;0,171;0;0,14;-0,002;
3074;0,18;0;0,159;-0,001;
3074,5;0,137;0;0,173;0,015;
3075;0,15;0;0,134;0,018;
3075,5;0,173;0;0,141;0,015;
3076;0,167;0;0,167;-0,003;
3076,5;0,141;0;0,137;0,02;
3077;0,157;0;0,132;0,011;
3077,5;0,173;0;0,14;0;
3078;0,158;0;0,193;0,009;
3078,5;0,119;0;0,156;0,025;
3079;0,148;0;0,162;0,02;
3079,5;0,176;0;0,157;0,009;
3080;0,153;0;0,142;0,006;
3080,5;0,166;0;0,143;-0,003;
3081;0,182;0;0,147;0,003;
3081,5;0,173;0;0,128;-0,003;
3082;0,145;0;0,16;0,003;
3082,5;0,145;0;0,17;-0,006;
3083;0,176;0;0,144;0,013;
3083,5;0,158;0;0,15;0,002;
3084;0,178;0;0,155;-0,006;
3084,5;0,149;0;0,148;-0,021;
3085;0,149;0;0,128;0,004;
3085,5;0,157;0;0,172;-0,005;
3086;0,168;0;0,143;-0,002;
3086,5;0,161;0;0,146;0,007;
3087;0,153;0;0,155;-0,007;
3087,5;0,154;0;0,147;-0,008;
3088;0,15;0;0,161;0,012;
3088,5;0,182;0;0,195;0,01;
3089;0,122;0;0,145;0,002;
3089,5;0,154;0;0,156;0;
3090;0,17;0;0,179;-0,004;
3090,5;0,133;0;0,15;-0,006;
3091;0,154;0;0,161;0;
3091,5;0,152;0;0,162;-0,005;
3092;0,144;0;0,173;0,005;
3092,5;0,154;0;0,125;-0,005;
3093;0,175;0;0,173;-0,009;
3093,5;0,141;0;0,17;0,009;
3094;0,124;0;0,118;0,01;
3094,5;0,176;0;0,168;0,009;
3095;0,203;0;0,147;0,001;
3095,5;0,161;0;0,177;-0,01;
3096;0,104;0;0,114;-0,003;
3096,5;0,183;0;0,192;0,006;
3097;0,175;0;0,17;-0,008;
3097,5;0,122;0;0,121;0,012;
3098;0,154;0;0,165;-0,017;
3098,5;0,17;0;0,172;0,001;
3099;0,145;0;0,169;0,005;
3099,5;0,153;0;0,158;-0,009;
3100;0,149;0;0,14;-0,01;
3100,5;0,189;0;0,177;-0,027;
3101;0,103;0;0,153;0,01;
3101,5;0,166;0;0,158;0,007;
3102;0,136;0;0,161;0,023;
3102,5;0,195;0;0,17;0,019;
3103;0,124;0;0,16;-0,002;
